PK_LatinskNavnID;Rike;Underrike;Rekke;Underrekke;Overklasse;Klasse;Underklasse;Infraklasse;Kohort;Overorden;Orden;Underorden;Infraorden;Overfamilie;Familie;Underfamilie;Tribus;Undertribus;Slekt;Underslekt;Seksjon;Art;Underart;Varietet;Form;FK_OverordnaLatinskNavnID;FK_TypeEksID;SistEndraMeningDato;Autorstreng;Hovedstatus;Bistatus;SistEndraDato;DagensDato;Forfatter;Aar;Referanse;Kommentar;PK_TaksonID;FK_GyldigLatinskNavnID;FinnesINorge;PopulærnavnBokmål;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar;PopulærnavnNynorsk;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar;PopulærnavnSamisk;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar
"99877";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Aira";;;"praecox";;;;"99875";"91548";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59837;99877;"Ja";"dvergsmyle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"dvergsmyle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99866";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"canina";;;;"99865";"91537";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59826;99866;"Ja";"hundekvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"hundekvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99867";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"capillaris";;;;"99865";"91538";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59827;99867;"Ja";"engkvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"engkvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99868";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"gigantea";;;;"99865";"91539";"20.08.2009 00:00:00";"Roth";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59828;99868;"Ja";"storkvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"storkvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99869";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"mertensii";;;;"99865";"91540";"20.08.2009 00:00:00";"Trin.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59829;99869;"Ja";"fjellkvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"fjellkvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99870";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"scabra";;;;"99865";"91541";"20.08.2009 00:00:00";"Willd.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59830;99870;"Ja";"møllekvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"møllekvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99871";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"stolonifera";;;;"99865";"91542";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59831;99871;"Ja";"krypkvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"krypkvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99874";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"vinealis";;;;"99865";"91545";"20.08.2009 00:00:00";"Schreb.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59834;99874;"Ja";"bergkvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"bergkvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"127910";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"clavata";;;;"99865";"119112";"02.09.2011 00:00:00";"Trin.";"Gyldig";"Ingen_bistatus";"04.07.2014 00:00:00";"02.09.2011 00:00:00";;;;;84773;127910;"Nei";;;;;;;;;;;;;;;;;;;;;;
"99872";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"stolonifera";"stolonifera";;;"99871";"91543";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59832;99872;"Ja";"myrkrypkvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"myrkrypkvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99873";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agrostis";;;"stolonifera";"straminea";;;"99871";"91544";"20.08.2009 00:00:00";"(Hartm.) Tzvelev";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59833;99873;"Ja";"fjærekrypkvein";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"fjørekrypkvein";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99864";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Agropyron";;;"cristatum";;;;"99863";"91535";"20.08.2009 00:00:00";"(L.) Gaertn.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59824;99864;"Ja";"kamkveke";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"kamkveke";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99862";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Poaceae";;;;"Aegilops";;;"cylindrica";;;;"99861";"91533";"20.08.2009 00:00:00";"Host";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59822;99862;"Ja";"bukkekorn";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"bukkekorn";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99804";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;;;;;"99803";"91475";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59764;99804;"Nei";"sivslekta";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"sivslekta";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99841";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;;;;;"99803";"91512";"20.08.2009 00:00:00";"DC.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59801;99841;"Nei";"frytleslekta";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"frytleslekta";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99842";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"arcuata";;;;"99841";"91513";"20.08.2009 00:00:00";"(Wahlenb.) Sw.";"Gyldig";"Ingen_bistatus";"04.07.2014 00:00:00";"20.08.2009 00:00:00";;;;;59802;99842;"Ja";"buefrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"bogefrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99843";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"campestris";;;;"99841";"91514";"20.08.2009 00:00:00";"(L.) DC.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59803;99843;"Ja";"markfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"markfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99844";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"confusa";;;;"99841";"91515";"20.08.2009 00:00:00";"Lindeb.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59804;99844;"Ja";"vardefrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"vardefrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99845";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"congesta";;;;"99841";"91516";"20.08.2009 00:00:00";"(Thuill.) Lej.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59805;99845;"Ja";"heifrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"heifrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99846";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"forsteri";;;;"99841";"91517";"20.08.2009 00:00:00";"(Sm.) DC.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59806;99846;"Ja";"parkfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"parkfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99847";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"luzuloides";;;;"99841";"91518";"20.08.2009 00:00:00";"(Lam.) Dandy & Wilmott";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59807;99847;"Ja";"hvitfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"kvitfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99848";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"multiflora";;;;"99841";"91519";"20.08.2009 00:00:00";"(Ehrh.) Lej.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59808;99848;"Ja";"bakkefrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"bakkefrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99851";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"nivalis";;;;"99841";"91522";"20.08.2009 00:00:00";"(Laest.) Spreng.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59811;99851;"Ja";"snøfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"snøfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99852";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"nivea";;;;"99841";"91523";"20.08.2009 00:00:00";"(L.) DC.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59812;99852;"Ja";"sølvfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"sølvfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99853";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"pallescens";;;;"99841";"91524";"20.08.2009 00:00:00";"Sw.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59813;99853;"Ja";"bleikfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"bleikfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99854";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"parviflora";;;;"99841";"91525";"20.08.2009 00:00:00";"(Ehrh.) Desv.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59814;99854;"Ja";"hengefrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"hengjefrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99855";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"pilosa";;;;"99841";"91526";"20.08.2009 00:00:00";"(L.) Willd.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59815;99855;"Ja";"hårfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"hårfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99856";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"spicata";;;;"99841";"91527";"20.08.2009 00:00:00";"(L.) DC.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59816;99856;"Ja";"aksfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"aksfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99857";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"sudetica";;;;"99841";"91528";"20.08.2009 00:00:00";"(Willd.) Schult.";"Gyldig";"Ingen_bistatus";"04.07.2014 00:00:00";"20.08.2009 00:00:00";;;;;59817;99857;"Ja";"myrfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"myrfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99858";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"sylvatica";;;;"99841";"91529";"20.08.2009 00:00:00";"(Huds.) Gaudin";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59818;99858;"Ja";"storfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"storfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99859";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"wahlenbergii";;;;"99841";"91530";"20.08.2009 00:00:00";"Rupr.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59819;99859;"Ja";"reinfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"reinfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99849";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"multiflora";"frigida";;;"99848";"91520";"20.08.2009 00:00:00";"(Buchenau) V.I.Krecz.";"Gyldig";"Ingen_bistatus";"04.07.2014 00:00:00";"20.08.2009 00:00:00";;;;;59809;99849;"Ja";"seterfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"seterfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99850";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Luzula";;;"multiflora";"multiflora";;;"99848";"91521";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59810;99850;"Ja";"engfrytle";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"engfrytle";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99805";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"acutiflorus";;;;"99804";"91476";"20.08.2009 00:00:00";"Ehrh. ex Hoffm.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59765;99805;"Ja";"spiss-siv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"spiss-siv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99806";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"alpinoarticulatus";;;;"99804";"91477";"20.08.2009 00:00:00";"Chaix";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59766;99806;"Ja";"skogsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"skogsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99810";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"anceps";;;;"99804";"91481";"20.08.2009 00:00:00";"Laharpe";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59770;99810;"Ja";"svartsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"svartsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99811";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"arcticus";;;;"99804";"91482";"20.08.2009 00:00:00";"Willd.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59771;99811;"Ja";"finnmarkssiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"finnmarkssiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99812";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"articulatus";;;;"99804";"91483";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59772;99812;"Ja";"ryllsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"ryllsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99813";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"balticus";;;;"99804";"91484";"20.08.2009 00:00:00";"Willd.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59773;99813;"Ja";"sandsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"sandsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99814";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"biglumis";;;;"99804";"91485";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59774;99814;"Ja";"tvillingsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"tvillingsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99815";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"bufonius";;;;"99804";"91486";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59775;99815;"Ja";"paddesiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"paddesiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99816";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"bulbosus";;;;"99804";"91487";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59776;99816;"Ja";"sumpsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"sumpsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99819";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"castaneus";;;;"99804";"91490";"20.08.2009 00:00:00";"Sm.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59779;99819;"Ja";"kastanjesiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"kastanjesiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99822";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"compressus";;;;"99804";"91493";"20.08.2009 00:00:00";"Jacq.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59782;99822;"Ja";"flatsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"flatsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99823";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"conglomeratus";;;;"99804";"91494";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59783;99823;"Ja";"knappsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"knappsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99824";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"effusus";;;;"99804";"91495";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59784;99824;"Ja";"lyssiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"lyssiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99825";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"ensifolius";;;;"99804";"91496";"20.08.2009 00:00:00";"Wikstr.";"Gyldig";"Ingen_bistatus";"04.07.2014 00:00:00";"20.08.2009 00:00:00";;;;;59785;99825;"Ja";"sverdsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"sverdsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99826";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"filiformis";;;;"99804";"91497";"20.08.2009 00:00:00";"L.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59786;99826;"Ja";"trådsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"trådsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99827";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"foliosus";;;;"99804";"91498";"20.08.2009 00:00:00";"Desf.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59787;99827;"Ja";"jærsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"jærsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
"99828";"Plantae";;"Magnoliophyta";;;"Liliopsida";;;;;"Poales";;;;"Juncaceae";;;;"Juncus";;;"gerardii";;;;"99804";"91499";"20.08.2009 00:00:00";"Loisel.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;59788;99828;"Ja";"saltsiv";;"Bokmål";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;"saltsiv";;"Nynorsk";"Ja";"13.09.2009 18:36:16";"13.09.2009 18:36:16";;;;;;;;;
